market_name,addr,business_week,context,ValidDate,Lontitude,Latitude,case_code,last_edited_date,type,badge_code,business_hours,business_hours_end
樹榮號,臺南市佳里區中山路318號(佳里市場),,,2023-12-12,120.176867,23.161411,2020121103268,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002537,,
肉攤,臺南市佳里區中山路318號(佳里市場),,,2023-12-12,120.176867,23.161411,2020121103269,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002542,,
肉攤,臺南市佳里區中山路318號(佳里市場),,,2023-12-12,120.176867,23.161411,2020121103270,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002545,,
名輝號,臺南市佳里區中山路318號(佳里市場),,,2023-12-12,120.176867,23.161411,2020121103271,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002550,,
純光肉舖,臺南市佳里區中山路318號(佳里市場),,,2023-12-12,120.176867,23.161411,2020121103272,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002553,,
肉攤,臺南市佳里區中山路318號(佳里市場),,,2023-12-12,120.176867,23.161411,2020121103275,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002562,,
春花商號,臺南市安定區中榮里72之2號,,,2023-12-12,120.241865,23.096344,2020121103277,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002406,,
阿良肉舖,臺南市中西區南美里117號(友愛市場),,,2023-12-12,120.201052,22.993666,2020121103278,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002691,,
光輝肉舖,臺南市中西區南美里118號(友愛市場),,,2023-12-12,120.201093,22.994022,2020121103279,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002428,,
榮斌肉舖,臺南市永康區鹽行市場,,,2023-12-12,0,0,2020121103280,"2021-01-19 01:32:27",其他經本會確認全數使用臺灣豬為原料之業者,D002440,,
楊記肉鋪,臺南市永康區鹽行市場,,,2023-12-12,0,0,2020121103281,"2021-01-19 01:32:27",其他經本會確認全數使用臺灣豬為原料之業者,D002451,,
富錦三味,臺北市松山區新益里富錦街530-1號,"星期二,星期三,星期四,星期五,星期六,星期日",日式豬排咖哩專買店,2023-12-12,121.565803,25.061188,2020121103358,"2021-01-15 02:11:08",餐飲,D002585,11:00,20:30
瑞六肉舖,臺南市永康區中正南路690號(鹽行市場),,,2023-12-12,120.235305,23.039504,2020121103282,"2021-01-15 02:29:53",其他經本會確認全數使用臺灣豬為原料之業者,D002472,,
肉攤,臺南市新市區中正路366號(新市市場),,,2023-12-12,120.293826,23.078973,2020121103283,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002482,,
元泰號,臺南市新市區中正路366號(新市市場),,,2023-12-12,120.293826,23.078973,2020121103284,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002490,,
京星餐廳有限公司,臺北市大安區忠孝東路4段166號2樓,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-12,121.550501,25.041281,2020121103357,"2021-01-15 02:11:08",餐飲,D002584,06:00,05:00
元順號,臺南市新市區忠孝街220號,,,2023-12-12,120.294669,23.076567,2020121103285,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002499,,
肉攤,臺南市善化區黃昏市場,,,2023-12-12,0,0,2020121103286,"2021-01-19 01:32:27",其他經本會確認全數使用臺灣豬為原料之業者,D002507,,
肉攤,臺南市善化區黃昏市場,,,2023-12-12,0,0,2020121103287,"2021-01-19 01:32:27",其他經本會確認全數使用臺灣豬為原料之業者,D002690,,
榮慶肉舖,臺南市關廟區關廟黃昏市場,,,2023-12-12,0,0,2020121103288,"2021-01-19 01:32:27",其他經本會確認全數使用臺灣豬為原料之業者,D002430,,
芳源肉舖,臺南市關廟區關廟市場,,,2023-12-12,0,0,2020121103289,"2021-01-19 01:32:27",其他經本會確認全數使用臺灣豬為原料之業者,D002446,,
肉攤,臺南市中西區台南市民族路二段391巷9號,,,2023-12-12,0,0,2020121103290,"2021-01-19 01:32:27",其他經本會確認全數使用臺灣豬為原料之業者,D002461,,
肉攤,臺南市安南區十二佃市場,,,2023-12-12,0,0,2020121103291,"2021-01-19 01:32:27",其他經本會確認全數使用臺灣豬為原料之業者,D002481,,
肉攤,臺南市永康區復興路172號,,,2023-12-12,120.245606,22.998778,2020121103292,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002495,,
寶鴻肉舖,臺南市仁德區仁義路48號(仁德市場),,,2023-12-12,120.253964,22.96809,2020121103293,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002505,,
來裕肉舖,臺南市安定區港口里159號(廟口市場),,,2023-12-12,120.233189,23.09117,2020121103294,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002511,,
阿桂肉舖,臺南市安定區港口里159號(廟口市場),,,2023-12-12,120.233189,23.09117,2020121103295,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002515,,
豪品肉舖,臺南市安定區港口里159號(廟口市場),,,2023-12-12,120.233189,23.09117,2020121103296,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002519,,
振興號,臺南市歸仁區和平南街9號(歸仁市場),,,2023-12-12,120.296446,22.966145,2020121103297,"2021-01-15 02:29:53",其他經本會確認全數使用臺灣豬為原料之業者,D002443,05:00,12:00
瑪莉肉舖/阿壽肉舖,臺南市歸仁區和平南街9號(歸仁市場),,,2023-12-12,120.296446,22.966145,2020121103298,"2021-01-15 02:29:53",其他經本會確認全數使用臺灣豬為原料之業者,D002449,05:00,12:00
美興號肉舖,臺南市歸仁區和平南街9號(歸仁市場),,,2023-12-12,120.296446,22.966145,2020121103299,"2021-01-15 02:29:53",其他經本會確認全數使用臺灣豬為原料之業者,D002456,05:00,12:00
肉攤,臺南市歸仁區和平南街9號(歸仁市場),,,2023-12-12,120.296446,22.966145,2020121103300,"2021-01-15 02:29:53",其他經本會確認全數使用臺灣豬為原料之業者,D002463,05:00,12:00
章哥肉舖,臺南市東區裕平路39號(虎尾寮市場),,,2023-12-12,120.240161,22.985199,2020121103301,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002476,,
聯合肉舖,臺南市東區長榮路二段18號(東安市場),,,2023-12-12,120.21914,22.987106,2020121103302,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002480,,
三寶生鮮豬肉,臺南市南區體育路14號,,,2023-12-12,120.207209,22.980937,2020121103303,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002487,,
崇安肉舖,臺南市北區忠義路3段39巷13號,,,2023-12-12,120.204969,22.999161,2020121103304,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002492,,
肉攤,臺南市北區公園路862巷17號,,,2023-12-12,120.212926,23.013587,2020121103305,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002497,,
逢圍肉舖,臺南市善化區東昌里東勢寮1-8號,,,2023-12-12,120.332224,23.149941,2020121103306,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002425,,
達人肉舖,臺南市東區榮譽290巷38號,,,2023-12-12,0,0,2020121103307,"2021-01-19 01:32:27",其他經本會確認全數使用臺灣豬為原料之業者,D002485,,
竹屋火鍋,臺南市中西區府中街38號,,,2023-12-12,120.207465,22.990787,2020121103308,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002579,,
阿鳳排骨,臺南市南區五妃街379號,,,2023-12-12,120.197301,22.98252,2020121103309,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002535,,
宏茂肉品商行,臺南市北區武聖路36巷29號,,,2023-12-12,120.192019,23.006057,2020121103310,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002518,,
金原肉舖,臺南市東區城東街28號,,,2023-12-12,120.235123,22.965883,2020121103311,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002549,,
福茂肉舖,臺南市南區國華街一段67號,,,2023-12-12,120.196348,22.98395,2020121103313,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002557,,
逸峯肉舖,臺南市北區崇安街122號,,,2023-12-12,120.20826,23.000904,2020121103315,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002569,,
明宗肉舖,臺南市安南區安和路5段(中州寮市場41.42號),,,2023-12-12,120.215661,23.070626,2020121103317,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002447,,
肉攤,臺南市南區灣裡路211巷9-1號(灣裡市場47號),,,2023-12-12,120.182336,22.928131,2020121103318,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002474,,
基福肉舖,臺南市中西區海安路二段270巷18號,,,2023-12-12,120.198037,22.997751,2020121103319,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002484,,
洪玉滷味,臺南市南區南寧街145號,,,2023-12-12,120.196141,22.985102,2020121103320,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002491,,
雲泰肉舖,臺南市中西區府前路一段31號(復興市場43號),,,2023-12-12,120.21017,22.989046,2020121103321,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002496,,
元明肉舖,臺南市中西區府前路一段31號(復興市場52號),,,2023-12-12,120.21017,22.989046,2020121103322,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002506,,
親欽肉舖,臺南市東區崇德路314號,,,2023-12-12,120.223149,22.976787,2020121103324,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002516,,
肉攤,臺南市永康區中正南路690號,,,2023-12-12,120.235305,23.039504,2020121103325,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002523,,
金名時代,臺南市南區大成路二段143巷53號,,,2023-12-12,120.193651,22.973382,2020121103326,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002528,,
勝興商號,臺南市新化區中正路市場內3之1號,,,2023-12-12,120.30851,23.024093,2020121103327,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002435,,
肉攤,臺南市新化區正新路289號,,,2023-12-12,120.302801,23.038218,2020121103328,"2021-01-15 02:29:53",其他經本會確認全數使用臺灣豬為原料之業者,D002444,14:00,18:00
大和商號,臺南市新化區武安里新化市場62號,,,2023-12-12,120.305964,23.032913,2020121103329,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002454,,
肉攤,臺南市學甲區成功路17號,,,2023-12-12,120.180886,23.232125,2020121103330,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002464,,
肉攤,臺南市歸仁區中正南路一段963號,,,2023-12-12,120.279837,22.953285,2020121103331,"2021-01-15 02:29:53",其他經本會確認全數使用臺灣豬為原料之業者,D002473,05:00,12:00
正保肉舖,臺南市歸仁區和平南街9號,,,2023-12-12,120.296446,22.966145,2020121103332,"2021-01-15 02:29:53",其他經本會確認全數使用臺灣豬為原料之業者,D002692,05:00,12:00
安安肉舖,臺南市安南區本原街一段250巷42號,,,2023-12-12,120.19909,23.057272,2020121103333,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002488,,
振發號,臺南市七股區三股里21之1號,,,2023-12-12,120.118091,23.098887,2020121103334,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002493,,
開山陽春麵,臺南市中西區開山路191號,,,2023-12-12,120.209001,22.987511,2020121103335,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002500,,
欣順肉舖,臺南市中西區民權路3段260號,,,2023-12-12,120.192667,22.998434,2020121103336,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002503,,
野狼肉舖,臺南市安南區本原街一段167巷116之1,,,2023-12-12,120.198061,23.050744,2020121103477,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002441,,
采薇肉舖,臺南市安南區安寧街118號,,,2023-12-12,120.19389,23.024132,2020121103479,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002458,,
南明珍肉舖,臺南市安南區府安路4段91巷22弄3號,,,2023-12-12,120.211174,23.026076,2020121103481,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002475,,
肉攤,臺南市安南區安中路一段710號(和順市場24號),,,2023-12-12,120.195693,23.043175,2020121103482,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002483,,
國隆豬肉商號,臺南市安南區安昌街200號,,,2023-12-12,120.220524,23.072305,2020121103483,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002489,,
富雄肉舖,臺南市安南區怡安路2段102號,,,2023-12-12,120.199555,23.045435,2020121103484,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002494,,
環記肉舖,臺南市安南區長和路三段18巷15號,,,2023-12-12,120.218126,23.063669,2020121103485,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002501,,
肉攤,臺南市安南區長和路三段18巷14號,,,2023-12-12,120.218262,23.063694,2020121103486,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002504,,
肉攤,臺南市安南區海中街77巷13號,,,2023-12-12,120.184016,23.039664,2020121103487,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002448,,
新新肉舖,臺南市安南區國安街156巷16號,,,2023-12-12,120.187737,23.022673,2020121103489,"2021-01-15 02:11:08",其他經本會確認全數使用臺灣豬為原料之業者,D002460,,
小南便當,屏東縣萬丹鄉萬全村成功街2段27號,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-12,120.490897,22.589181,2020121103337,"2021-01-15 02:11:08",餐飲,C001856,10:00,19:00
青蔥文化館,宜蘭縣三星鄉義德村中山路二段41號,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-12,121.652306,24.668213,2020121103338,"2021-01-15 02:11:08",販售,D002517,09:00,17:00
" 佳益便當",屏東縣屏東市龍華里(路)155-1號,"星期一,星期二,星期三,星期四,星期五,星期六",,2023-12-12,120.482551,22.635591,2020121103339,"2021-01-15 02:11:08",餐飲,C001861,10:00,19:00
金門區漁會生鮮超市金湖店,金門縣金湖鎮新市里漁市場1號,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",本店販售生鮮豬肉.含豬肉加工品等皆使用優質國產豬肉,2023-12-12,118.414866,24.440978,2020121103340,"2021-01-15 02:11:08",販售,B001163,07:00,21:30
金門區漁會生鮮超市,金門縣金城鎮東門里民族路127號,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",本店販售生鮮豬肉.含豬肉加工品等皆使用優質國產豬肉,2023-12-12,118.318638,24.430237,2020121103350,"2021-01-15 02:11:08",販售,B001164,07:00,21:30
" 京宣企業有限公司",臺北市大安區敦化南路一段216號2樓,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-12,121.548469,25.041201,2020121103351,"2021-01-15 02:11:08",餐飲,D002546,06:00,05:00
金門區漁會生鮮超市烈嶼店,金門縣烈嶼鄉林湖村羅厝6之1號,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",本店販售生鮮豬肉.含豬肉加工品等皆使用優質國產豬肉,2023-12-12,118.259258,24.424726,2020121103353,"2021-01-15 02:11:08",販售,B001167,08:30,20:30
